Sucursal,Fechas,Year_Month,FCC_y_m,Count_Clientes_Contrato,Count_Contratos,Cumsum_Count_Clientes_Contrato,Cumsum_Count_Contratos,FR_y_m,Count_Clientes_Retirados,Count_Retirados,Cumsum_Count_Clientes_Retirados,Cumsum_Count_Retirados,FS_y_m,Count_Clientes_Siniestros,Count_Siniestros,Cumsum_Count_Clientes_Siniestros,Cumsum_Count_Siniestros,Cantidad_Contratos_Final,Cantidad_Clientes_Final,Pop_Clientes,Proporción Población x Contrato
CAQUETA,2019-05-01,2019-05,2019-05,107.0,15.0,22936.0,2687.0,2019-05,3.0,3.0,165.0,123.0,2019-05,6.0,6.0,97.0,97.0,2467.0,22674.0,0.10880303431242833,7.133333333333334
CAQUETA,2019-06-01,2019-06,2019-06,71.0,8.0,23007.0,2695.0,2019-06,1.0,1.0,166.0,124.0,2019-06,1.0,1.0,98.0,98.0,2473.0,22743.0,0.10873675416611704,8.875
CAQUETA,2019-07-01,2019-07,2019-07,280.0,36.0,23287.0,2731.0,2019-07,4.0,4.0,170.0,128.0,2019-07,3.0,3.0,101.0,101.0,2502.0,23016.0,0.10870698644421273,7.777777777777778
CAQUETA,2019-08-01,2019-08,2019-08,179.0,23.0,23466.0,2754.0,2019-08,3.0,2.0,173.0,130.0,2019-08,7.0,7.0,108.0,108.0,2516.0,23185.0,0.10851843864567608,7.782608695652174
CAQUETA,2019-09-01,2019-09,2019-09,85.0,11.0,23551.0,2765.0,2019-09,1.0,1.0,174.0,131.0,2019-09,4.0,4.0,112.0,112.0,2522.0,23265.0,0.10840318074360628,7.7272727272727275
CAQUETA,2019-10-01,2019-10,2019-10,143.0,16.0,23694.0,2781.0,2019-10,7.0,5.0,181.0,136.0,2019-10,8.0,8.0,120.0,120.0,2525.0,23393.0,0.10793827213268926,8.9375
CAQUETA,2019-11-01,2019-11,2019-11,236.0,34.0,23930.0,2815.0,2019-11,4.0,2.0,185.0,138.0,2019-11,4.0,4.0,124.0,124.0,2553.0,23621.0,0.10808179162609542,6.9411764705882355
CAQUETA,2019-12-01,2019-12,2019-12,164.0,20.0,24094.0,2835.0,2019-12,4.0,3.0,189.0,141.0,2019-12,1.0,1.0,125.0,125.0,2569.0,23780.0,0.10803195962994112,8.2
CAQUETA,2020-01-01,2020-01,2020-01,171.0,21.0,24265.0,2856.0,2020-01,4.0,1.0,193.0,142.0,2020-01,4.0,4.0,129.0,129.0,2585.0,23943.0,0.10796474961366578,8.142857142857142
CAQUETA,2020-02-01,2020-02,2020-02,120.0,15.0,24385.0,2871.0,2020-02,10.0,3.0,203.0,145.0,2020-02,2.0,2.0,131.0,131.0,2595.0,24051.0,0.10789572159161781,8.0
CAQUETA,2020-03-01,2020-03,2020-03,286.0,31.0,24671.0,2902.0,2020-03,12.0,4.0,215.0,149.0,2020-03,5.0,5.0,136.0,136.0,2617.0,24320.0,0.10760690789473684,9.225806451612904
CAQUETA,2020-04-01,2020-04,2020-04,112.0,13.0,24783.0,2915.0,,0.0,0.0,,,2020-04,1.0,1.0,137.0,137.0,,,,8.615384615384615
CAQUETA,2020-05-01,2020-05,2020-05,75.0,9.0,24858.0,2924.0,,0.0,0.0,,,2020-05,2.0,2.0,139.0,139.0,,,,8.333333333333334
CAQUETA,2020-06-01,2020-06,2020-06,58.0,6.0,24916.0,2930.0,,0.0,0.0,,,2020-06,4.0,4.0,143.0,143.0,,,,9.666666666666666
CAQUETA,2020-07-01,2020-07,2020-07,60.0,6.0,24976.0,2936.0,,0.0,0.0,,,2020-07,9.0,9.0,152.0,152.0,,,,10.0
CAQUETA,2020-08-01,2020-08,2020-08,94.0,12.0,25070.0,2948.0,2020-08,6.0,3.0,221.0,152.0,2020-08,11.0,10.0,163.0,162.0,2634.0,24686.0,0.10670015393340355,7.833333333333333
CAQUETA,2020-09-01,2020-09,2020-09,248.0,32.0,25318.0,2980.0,2020-09,1.0,1.0,222.0,153.0,2020-09,4.0,4.0,167.0,166.0,2661.0,24929.0,0.10674315054755505,7.75
CAQUETA,2020-10-01,2020-10,2020-10,307.0,36.0,25625.0,3016.0,2020-10,11.0,6.0,233.0,159.0,2020-10,10.0,10.0,177.0,176.0,2681.0,25215.0,0.10632559984136426,8.527777777777779
CAQUETA,2020-11-01,2020-11,2020-11,293.0,37.0,25918.0,3053.0,2020-11,13.0,5.0,246.0,164.0,2020-11,12.0,12.0,189.0,188.0,2701.0,25483.0,0.10599223011419377,7.918918918918919
CAQUETA,2020-12-01,2020-12,2020-12,641.0,75.0,26559.0,3128.0,2020-12,10.0,2.0,256.0,166.0,2020-12,4.0,4.0,193.0,192.0,2770.0,26110.0,0.10608962083492915,8.546666666666667
CAQUETA,2021-01-01,2021-01,2021-01,627.0,72.0,27186.0,3200.0,2021-01,2.0,2.0,258.0,168.0,2021-01,11.0,11.0,204.0,203.0,2829.0,26724.0,0.10585990121239336,8.708333333333334
CAQUETA,2021-02-01,2021-02,2021-02,650.0,74.0,27836.0,3274.0,2021-02,3.0,3.0,261.0,171.0,2021-02,5.0,5.0,209.0,208.0,2895.0,27366.0,0.10578820434115326,8.783783783783784
CAQUETA,2021-03-01,2021-03,2021-03,465.0,55.0,28301.0,3329.0,2021-03,4.0,2.0,265.0,173.0,2021-03,6.0,5.0,215.0,213.0,2943.0,27821.0,0.10578340102800043,8.454545454545455
CAQUETA,2021-04-01,2021-04,2021-04,545.0,63.0,28846.0,3392.0,2021-04,1.0,1.0,266.0,174.0,2021-04,8.0,8.0,223.0,221.0,2997.0,28357.0,0.10568818986493635,8.65079365079365
CAQUETA,2021-05-01,2021-05,2021-05,300.0,36.0,29146.0,3428.0,2021-05,2.0,1.0,268.0,175.0,2021-05,6.0,6.0,229.0,227.0,3026.0,28649.0,0.1056232329226151,8.333333333333334
CAQUETA,2021-06-01,2021-06,2021-06,520.0,65.0,29666.0,3493.0,,0.0,0.0,,,2021-06,8.0,8.0,237.0,235.0,,,,8.0
CAQUETA,2021-07-01,2021-07,2021-07,307.0,41.0,29973.0,3534.0,2021-07,4.0,3.0,272.0,178.0,2021-07,19.0,19.0,256.0,254.0,3102.0,29445.0,0.10534895568008151,7.487804878048781
CAQUETA,2021-08-01,2021-08,2021-08,312.0,41.0,30285.0,3575.0,2021-08,1.0,1.0,273.0,179.0,2021-08,5.0,5.0,261.0,259.0,3137.0,29751.0,0.10544183388793654,7.609756097560975
CAQUETA,2021-09-01,2021-09,2021-09,319.0,38.0,30604.0,3613.0,2021-09,7.0,2.0,280.0,181.0,2021-09,3.0,3.0,264.0,262.0,3170.0,30060.0,0.10545575515635396,8.394736842105264
CAQUETA,2021-10-01,2021-10,2021-10,264.0,37.0,30868.0,3650.0,2021-10,5.0,3.0,285.0,184.0,2021-10,5.0,5.0,269.0,267.0,3199.0,30314.0,0.10552879857491589,7.135135135135135
CAQUETA,2021-11-01,2021-11,2021-11,357.0,47.0,31225.0,3697.0,2021-11,6.0,6.0,291.0,190.0,2021-11,6.0,6.0,275.0,273.0,3234.0,30659.0,0.105482892462246,7.595744680851064
CAQUETA,2021-12-01,2021-12,2021-12,316.0,41.0,31541.0,3738.0,2021-12,5.0,3.0,296.0,193.0,2021-12,6.0,6.0,281.0,279.0,3266.0,30964.0,0.10547732851052835,7.7073170731707314
CAQUETA,2022-01-01,2022-01,2022-01,202.0,25.0,31743.0,3763.0,2022-01,6.0,4.0,302.0,197.0,2022-01,10.0,10.0,291.0,289.0,3277.0,31150.0,0.10520064205457463,8.08
CAQUETA,2022-02-01,2022-02,2022-02,343.0,42.0,32086.0,3805.0,2022-02,13.0,9.0,315.0,206.0,2022-02,4.0,4.0,295.0,293.0,3306.0,31476.0,0.1050324056423942,8.166666666666666
CAQUETA,2022-03-01,2022-03,2022-03,176.0,23.0,32262.0,3828.0,2022-03,13.0,10.0,328.0,216.0,2022-03,6.0,6.0,301.0,299.0,3313.0,31633.0,0.10473239970916448,7.6521739130434785
BOYACA,2015-01-01,2015-01,2015-01,67.0,9.0,67.0,9.0,,0.0,0.0,,,,0.0,0.0,,,,,,7.444444444444445
BOYACA,2015-02-01,2015-02,2015-02,197.0,25.0,264.0,34.0,,0.0,0.0,,,,0.0,0.0,,,,,,7.88
BOYACA,2015-03-01,2015-03,2015-03,99.0,13.0,363.0,47.0,,0.0,0.0,,,,0.0,0.0,,,,,,7.615384615384615
BOYACA,2015-04-01,2015-04,2015-04,175.0,21.0,538.0,68.0,2015-04,1.0,1.0,1.0,1.0,,0.0,0.0,,,,,,8.333333333333334
BOYACA,2015-05-01,2015-05,2015-05,233.0,28.0,771.0,96.0,,0.0,0.0,,,,0.0,0.0,,,,,,8.321428571428571
BOYACA,2015-06-01,2015-06,2015-06,259.0,34.0,1030.0,130.0,,0.0,0.0,,,,0.0,0.0,,,,,,7.617647058823529
BOYACA,2015-07-01,2015-07,2015-07,312.0,37.0,1342.0,167.0,,0.0,0.0,,,,0.0,0.0,,,,,,8.432432432432432
BOYACA,2015-08-01,2015-08,2015-08,206.0,27.0,1548.0,194.0,,0.0,0.0,,,,0.0,0.0,,,,,,7.62962962962963
BOYACA,2015-09-01,2015-09,2015-09,35.0,8.0,1583.0,202.0,,0.0,0.0,,,,0.0,0.0,,,,,,4.375
BOYACA,2015-10-01,2015-10,2015-10,192.0,32.0,1775.0,234.0,,0.0,0.0,,,,0.0,0.0,,,,,,6.0
BOYACA,2015-11-01,2015-11,2015-11,230.0,29.0,2005.0,263.0,2015-11,1.0,1.0,2.0,2.0,2015-11,1.0,1.0,1.0,1.0,260.0,2002.0,0.12987012987012986,7.931034482758621
BOYACA,2015-12-01,2015-12,2015-12,58.0,7.0,2063.0,270.0,2015-12,2.0,2.0,4.0,4.0,,0.0,0.0,,,,,,8.285714285714286
BOYACA,2016-01-01,2016-01,2016-01,817.0,108.0,2880.0,378.0,2016-01,1.0,1.0,5.0,5.0,,0.0,0.0,,,,,,7.564814814814815
BOYACA,2016-02-01,2016-02,2016-02,58.0,6.0,2938.0,384.0,2016-02,3.0,3.0,8.0,8.0,,0.0,0.0,,,,,,9.666666666666666
BOYACA,2016-03-01,2016-03,2016-03,205.0,27.0,3143.0,411.0,2016-03,3.0,3.0,11.0,11.0,2016-03,1.0,1.0,2.0,2.0,398.0,3130.0,0.12715654952076677,7.592592592592593
BOYACA,2016-04-01,2016-04,2016-04,432.0,61.0,3575.0,472.0,,0.0,0.0,,,2016-04,1.0,1.0,3.0,3.0,,,,7.081967213114754
BOYACA,2016-05-01,2016-05,2016-05,203.0,27.0,3778.0,499.0,,0.0,0.0,,,,0.0,0.0,,,,,,7.518518518518518
BOYACA,2016-06-01,2016-06,2016-06,115.0,16.0,3893.0,515.0,,0.0,0.0,,,,0.0,0.0,,,,,,7.1875
BOYACA,2016-07-01,2016-07,2016-07,116.0,15.0,4009.0,530.0,2016-07,1.0,1.0,12.0,12.0,2016-07,1.0,1.0,4.0,4.0,514.0,3993.0,0.128725269221137,7.733333333333333
BOYACA,2016-08-01,2016-08,2016-08,108.0,14.0,4117.0,544.0,2016-08,1.0,1.0,13.0,13.0,2016-08,1.0,1.0,5.0,5.0,526.0,4099.0,0.1283239814588924,7.714285714285714
BOYACA,2016-09-01,2016-09,2016-09,137.0,17.0,4254.0,561.0,,0.0,0.0,,,,0.0,0.0,,,,,,8.058823529411764
BOYACA,2016-10-01,2016-10,2016-10,158.0,20.0,4412.0,581.0,2016-10,4.0,1.0,17.0,14.0,,0.0,0.0,,,,,,7.9
BOYACA,2016-11-01,2016-11,2016-11,166.0,23.0,4578.0,604.0,2016-11,4.0,2.0,21.0,16.0,,0.0,0.0,,,,,,7.217391304347826
BOYACA,2016-12-01,2016-12,2016-12,165.0,26.0,4743.0,630.0,2016-12,1.0,1.0,22.0,17.0,2016-12,1.0,1.0,6.0,6.0,607.0,4715.0,0.12873806998939555,6.346153846153846
BOYACA,2017-01-01,2017-01,2017-01,51.0,10.0,4794.0,640.0,2017-01,1.0,1.0,23.0,18.0,2017-01,3.0,3.0,9.0,9.0,613.0,4762.0,0.12872742545149096,5.1
BOYACA,2017-02-01,2017-02,2017-02,59.0,6.0,4853.0,646.0,,0.0,0.0,,,,0.0,0.0,,,,,,9.833333333333334
BOYACA,2017-03-01,2017-03,2017-03,59.0,7.0,4912.0,653.0,2017-03,1.0,1.0,24.0,19.0,2017-03,2.0,2.0,11.0,11.0,623.0,4877.0,0.12774246462989544,8.428571428571429
BOYACA,2017-04-01,2017-04,2017-04,365.0,52.0,5277.0,705.0,,0.0,0.0,,,,0.0,0.0,,,,,,7.019230769230769
BOYACA,2017-05-01,2017-05,2017-05,270.0,35.0,5547.0,740.0,2017-05,2.0,2.0,26.0,21.0,,0.0,0.0,,,,,,7.714285714285714
BOYACA,2017-06-01,2017-06,2017-06,122.0,15.0,5669.0,755.0,,0.0,0.0,,,,0.0,0.0,,,,,,8.133333333333333
BOYACA,2017-07-01,2017-07,2017-07,176.0,23.0,5845.0,778.0,,0.0,0.0,,,2017-07,3.0,3.0,14.0,14.0,,,,7.6521739130434785
BOYACA,2017-08-01,2017-08,2017-08,127.0,15.0,5972.0,793.0,,0.0,0.0,,,,0.0,0.0,,,,,,8.466666666666667
BOYACA,2017-09-01,2017-09,2017-09,236.0,26.0,6208.0,819.0,2017-09,2.0,1.0,28.0,22.0,2017-09,2.0,2.0,16.0,16.0,781.0,6164.0,0.12670343932511358,9.076923076923077
BOYACA,2017-10-01,2017-10,2017-10,188.0,21.0,6396.0,840.0,,0.0,0.0,,,2017-10,1.0,1.0,17.0,17.0,,,,8.952380952380953
BOYACA,2017-11-01,2017-11,2017-11,111.0,12.0,6507.0,852.0,2017-11,4.0,2.0,32.0,24.0,,0.0,0.0,,,,,,9.25
BOYACA,2017-12-01,2017-12,2017-12,93.0,9.0,6600.0,861.0,2017-12,1.0,1.0,33.0,25.0,,0.0,0.0,,,,,,10.333333333333334
BOYACA,2018-01-01,2018-01,2018-01,17.0,2.0,6617.0,863.0,2018-01,2.0,2.0,35.0,27.0,,0.0,0.0,,,,,,8.5
BOYACA,2018-02-01,2018-02,2018-02,190.0,21.0,6807.0,884.0,,0.0,0.0,,,,0.0,0.0,,,,,,9.047619047619047
BOYACA,2018-03-01,2018-03,2018-03,256.0,27.0,7063.0,911.0,2018-03,1.0,1.0,36.0,28.0,,0.0,0.0,,,,,,9.481481481481481
BOYACA,2018-04-01,2018-04,2018-04,180.0,20.0,7243.0,931.0,,0.0,0.0,,,,0.0,0.0,,,,,,9.0
BOYACA,2018-05-01,2018-05,2018-05,294.0,50.0,7537.0,981.0,2018-05,1.0,1.0,37.0,29.0,,0.0,0.0,,,,,,5.88
BOYACA,2018-06-01,2018-06,2018-06,464.0,93.0,8001.0,1074.0,,0.0,0.0,,,,0.0,0.0,,,,,,4.989247311827957
BOYACA,2018-07-01,2018-07,2018-07,80.0,9.0,8081.0,1083.0,2018-07,2.0,1.0,39.0,30.0,,0.0,0.0,,,,,,8.88888888888889
BOYACA,2018-08-01,2018-08,2018-08,27.0,4.0,8108.0,1087.0,,0.0,0.0,,,2018-08,2.0,2.0,19.0,19.0,,,,6.75
BOYACA,2018-09-01,2018-09,2018-09,103.0,17.0,8211.0,1104.0,,0.0,0.0,,,2018-09,2.0,2.0,21.0,21.0,,,,6.0588235294117645
BOYACA,2018-10-01,2018-10,2018-10,278.0,47.0,8489.0,1151.0,,0.0,0.0,,,2018-10,4.0,4.0,25.0,25.0,,,,5.914893617021277
BOYACA,2018-11-01,2018-11,2018-11,391.0,68.0,8880.0,1219.0,,0.0,0.0,,,2018-11,1.0,1.0,26.0,26.0,,,,5.75
BOYACA,2018-12-01,2018-12,2018-12,128.0,24.0,9008.0,1243.0,,0.0,0.0,,,2018-12,3.0,3.0,29.0,29.0,,,,5.333333333333333
BOYACA,2019-01-01,2019-01,2019-01,106.0,11.0,9114.0,1254.0,,0.0,0.0,,,2019-01,2.0,2.0,31.0,31.0,,,,9.636363636363637
BOYACA,2019-02-01,2019-02,2019-02,114.0,14.0,9228.0,1268.0,2019-02,1.0,1.0,40.0,31.0,2019-02,1.0,1.0,32.0,32.0,1205.0,9156.0,0.13160768894713848,8.142857142857142
BOYACA,2019-03-01,2019-03,2019-03,1953.0,371.0,11181.0,1639.0,2019-03,2.0,2.0,42.0,33.0,2019-03,4.0,4.0,36.0,36.0,1570.0,11103.0,0.14140322435377825,5.264150943396227
BOYACA,2019-04-01,2019-04,2019-04,166.0,17.0,11347.0,1656.0,,0.0,0.0,,,,0.0,0.0,,,,,,9.764705882352942
BOYACA,2019-05-01,2019-05,2019-05,678.0,213.0,12025.0,1869.0,2019-05,3.0,2.0,45.0,35.0,2019-05,2.0,2.0,38.0,38.0,1796.0,11942.0,0.1503935689164294,3.183098591549296
BOYACA,2019-06-01,2019-06,2019-06,540.0,57.0,12565.0,1926.0,2019-06,1.0,1.0,46.0,36.0,2019-06,2.0,2.0,40.0,40.0,1850.0,12479.0,0.14824905841814248,9.473684210526315
BOYACA,2019-07-01,2019-07,2019-07,351.0,37.0,12916.0,1963.0,,0.0,0.0,,,2019-07,5.0,5.0,45.0,45.0,,,,9.486486486486486
BOYACA,2019-08-01,2019-08,2019-08,547.0,60.0,13463.0,2023.0,,0.0,0.0,,,2019-08,5.0,5.0,50.0,50.0,,,,9.116666666666667
BOYACA,2019-09-01,2019-09,2019-09,616.0,99.0,14079.0,2122.0,,0.0,0.0,,,2019-09,2.0,2.0,52.0,52.0,,,,6.222222222222222
BOYACA,2019-10-01,2019-10,2019-10,336.0,45.0,14415.0,2167.0,2019-10,1.0,1.0,47.0,37.0,2019-10,1.0,1.0,53.0,53.0,2077.0,14315.0,0.14509256025148445,7.466666666666667
BOYACA,2019-11-01,2019-11,2019-11,261.0,27.0,14676.0,2194.0,2019-11,5.0,1.0,52.0,38.0,2019-11,2.0,2.0,55.0,55.0,2101.0,14569.0,0.1442103095613975,9.666666666666666
BOYACA,2019-12-01,2019-12,2019-12,175.0,25.0,14851.0,2219.0,,0.0,0.0,,,2019-12,1.0,1.0,56.0,56.0,,,,7.0
BOYACA,2020-01-01,2020-01,2020-01,171.0,17.0,15022.0,2236.0,,0.0,0.0,,,2020-01,2.0,2.0,58.0,58.0,,,,10.058823529411764
BOYACA,2020-02-01,2020-02,2020-02,491.0,52.0,15513.0,2288.0,,0.0,0.0,,,2020-02,2.0,2.0,60.0,60.0,,,,9.442307692307692
BOYACA,2020-03-01,2020-03,2020-03,382.0,41.0,15895.0,2329.0,,0.0,0.0,,,2020-03,2.0,2.0,62.0,62.0,,,,9.317073170731707
BOYACA,2020-04-01,2020-04,2020-04,179.0,19.0,16074.0,2348.0,,0.0,0.0,,,2020-04,5.0,5.0,67.0,67.0,,,,9.421052631578947
BOYACA,2020-05-01,2020-05,2020-05,113.0,12.0,16187.0,2360.0,,0.0,0.0,,,2020-05,5.0,5.0,72.0,72.0,,,,9.416666666666666
BOYACA,2020-06-01,2020-06,2020-06,78.0,8.0,16265.0,2368.0,2020-06,1.0,1.0,53.0,39.0,2020-06,1.0,1.0,73.0,73.0,2256.0,16139.0,0.13978561249148028,9.75
BOYACA,2020-07-01,2020-07,2020-07,19.0,2.0,16284.0,2370.0,2020-07,1.0,1.0,54.0,40.0,2020-07,2.0,2.0,75.0,75.0,2255.0,16155.0,0.13958526771897245,9.5
BOYACA,2020-08-01,2020-08,2020-08,16.0,2.0,16300.0,2372.0,2020-08,2.0,1.0,56.0,41.0,2020-08,4.0,4.0,79.0,79.0,2252.0,16165.0,0.13931333127126508,8.0
BOYACA,2020-09-01,2020-09,2020-09,177.0,28.0,16477.0,2400.0,,0.0,0.0,,,2020-09,8.0,8.0,87.0,87.0,,,,6.321428571428571
BOYACA,2020-10-01,2020-10,2020-10,85.0,9.0,16562.0,2409.0,2020-10,3.0,3.0,59.0,44.0,2020-10,5.0,5.0,92.0,92.0,2273.0,16411.0,0.13850466150752544,9.444444444444445
BOYACA,2020-11-01,2020-11,2020-11,828.0,170.0,17390.0,2579.0,,0.0,0.0,,,2020-11,5.0,5.0,97.0,97.0,,,,4.870588235294117
BOYACA,2020-12-01,2020-12,2020-12,409.0,85.0,17799.0,2664.0,,0.0,0.0,,,2020-12,12.0,12.0,109.0,109.0,,,,4.811764705882353
BOYACA,2021-01-01,2021-01,2021-01,57.0,7.0,17856.0,2671.0,,0.0,0.0,,,2021-01,6.0,6.0,115.0,115.0,,,,8.142857142857142
BOYACA,2021-02-01,2021-02,2021-02,692.0,140.0,18548.0,2811.0,2021-02,4.0,2.0,63.0,46.0,2021-02,1.0,1.0,116.0,116.0,2649.0,18369.0,0.1442103544014372,4.942857142857143
BOYACA,2021-03-01,2021-03,2021-03,320.0,73.0,18868.0,2884.0,2021-03,1.0,1.0,64.0,47.0,2021-03,3.0,3.0,119.0,119.0,2718.0,18685.0,0.14546427615734547,4.383561643835616
BOYACA,2021-04-01,2021-04,2021-04,23.0,3.0,18891.0,2887.0,,0.0,0.0,,,2021-04,4.0,4.0,123.0,123.0,,,,7.666666666666667
BOYACA,2021-05-01,2021-05,2021-05,3.0,1.0,18894.0,2888.0,,0.0,0.0,,,2021-05,6.0,6.0,129.0,129.0,,,,3.0
BOYACA,2021-06-01,2021-06,2021-06,358.0,73.0,19252.0,2961.0,2021-06,2.0,2.0,66.0,49.0,2021-06,4.0,4.0,133.0,133.0,2779.0,19053.0,0.145856295596494,4.904109589041096
BOYACA,2021-07-01,2021-07,2021-07,645.0,144.0,19897.0,3105.0,,0.0,0.0,,,2021-07,3.0,3.0,136.0,136.0,,,,4.479166666666667
BOYACA,2021-08-01,2021-08,2021-08,69.0,10.0,19966.0,3115.0,,0.0,0.0,,,2021-08,4.0,4.0,140.0,140.0,,,,6.9
BOYACA,2021-09-01,2021-09,2021-09,1226.0,221.0,21192.0,3336.0,,0.0,0.0,,,2021-09,3.0,3.0,143.0,143.0,,,,5.547511312217194
BOYACA,2021-10-01,2021-10,2021-10,313.0,51.0,21505.0,3387.0,2021-10,1.0,1.0,67.0,50.0,2021-10,1.0,1.0,144.0,144.0,3193.0,21294.0,0.14994834225603457,6.137254901960785
BOYACA,2021-11-01,2021-11,2021-11,177.0,33.0,21682.0,3420.0,2021-11,3.0,2.0,70.0,52.0,,0.0,0.0,,,,,,5.363636363636363
BOYACA,2021-12-01,2021-12,2021-12,228.0,62.0,21910.0,3482.0,2021-12,2.0,2.0,72.0,54.0,2021-12,4.0,4.0,148.0,148.0,3280.0,21690.0,0.1512217611802674,3.6774193548387095
BOYACA,2022-01-01,2022-01,2022-01,908.0,159.0,22818.0,3641.0,2022-01,3.0,2.0,75.0,56.0,2022-01,6.0,6.0,154.0,154.0,3431.0,22589.0,0.15188808712205057,5.710691823899371
BOYACA,2022-02-01,2022-02,2022-02,349.0,42.0,23167.0,3683.0,2022-02,4.0,3.0,79.0,59.0,2022-02,2.0,2.0,156.0,156.0,3468.0,22932.0,0.1512297226582941,8.30952380952381
BOYACA,2022-03-01,2022-03,2022-03,181.0,22.0,23348.0,3705.0,2022-03,9.0,4.0,88.0,63.0,2022-03,3.0,3.0,159.0,159.0,3483.0,23101.0,0.15077269382277825,8.227272727272727
PUTUMAYO,2015-01-01,2015-01,2015-01,136.0,16.0,136.0,16.0,,0.0,0.0,,,,0.0,0.0,,,,,,8.5
PUTUMAYO,2015-02-01,2015-02,2015-02,402.0,46.0,538.0,62.0,,0.0,0.0,,,,0.0,0.0,,,,,,8.73913043478261
PUTUMAYO,2015-03-01,2015-03,2015-03,497.0,57.0,1035.0,119.0,,0.0,0.0,,,,0.0,0.0,,,,,,8.719298245614034
PUTUMAYO,2015-04-01,2015-04,2015-04,294.0,36.0,1329.0,155.0,,0.0,0.0,,,,0.0,0.0,,,,,,8.166666666666666
PUTUMAYO,2015-05-01,2015-05,2015-05,248.0,30.0,1577.0,185.0,2015-05,2.0,2.0,2.0,2.0,,0.0,0.0,,,,,,8.266666666666667
PUTUMAYO,2015-06-01,2015-06,2015-06,153.0,20.0,1730.0,205.0,2015-06,1.0,1.0,3.0,3.0,,0.0,0.0,,,,,,7.65
PUTUMAYO,2015-07-01,2015-07,2015-07,330.0,38.0,2060.0,243.0,2015-07,5.0,1.0,8.0,4.0,,0.0,0.0,,,,,,8.68421052631579
PUTUMAYO,2015-08-01,2015-08,2015-08,255.0,32.0,2315.0,275.0,2015-08,1.0,1.0,9.0,5.0,2015-08,2.0,2.0,2.0,2.0,268.0,2304.0,0.11631944444444445,7.96875
PUTUMAYO,2015-09-01,2015-09,2015-09,738.0,80.0,3053.0,355.0,,0.0,0.0,,,,0.0,0.0,,,,,,9.225
PUTUMAYO,2015-10-01,2015-10,2015-10,433.0,50.0,3486.0,405.0,2015-10,2.0,2.0,11.0,7.0,,0.0,0.0,,,,,,8.66
PUTUMAYO,2015-11-01,2015-11,2015-11,430.0,46.0,3916.0,451.0,2015-11,1.0,1.0,12.0,8.0,,0.0,0.0,,,,,,9.347826086956522
PUTUMAYO,2015-12-01,2015-12,2015-12,354.0,40.0,4270.0,491.0,2015-12,2.0,1.0,14.0,9.0,2015-12,1.0,1.0,3.0,3.0,479.0,4253.0,0.11262638137785093,8.85
PUTUMAYO,2016-01-01,2016-01,2016-01,600.0,64.0,4870.0,555.0,2016-01,3.0,2.0,17.0,11.0,2016-01,1.0,1.0,4.0,4.0,540.0,4849.0,0.11136316766343576,9.375
PUTUMAYO,2016-02-01,2016-02,2016-02,704.0,77.0,5574.0,632.0,2016-02,5.0,5.0,22.0,16.0,2016-02,1.0,1.0,5.0,5.0,611.0,5547.0,0.11014963043086352,9.142857142857142
PUTUMAYO,2016-03-01,2016-03,2016-03,848.0,93.0,6422.0,725.0,2016-03,3.0,3.0,25.0,19.0,2016-03,1.0,1.0,6.0,6.0,700.0,6391.0,0.10952902519167579,9.118279569892474
PUTUMAYO,2016-04-01,2016-04,2016-04,655.0,74.0,7077.0,799.0,2016-04,3.0,3.0,28.0,22.0,,0.0,0.0,,,,,,8.85135135135135
PUTUMAYO,2016-05-01,2016-05,2016-05,588.0,65.0,7665.0,864.0,2016-05,3.0,3.0,31.0,25.0,,0.0,0.0,,,,,,9.046153846153846
PUTUMAYO,2016-06-01,2016-06,2016-06,572.0,65.0,8237.0,929.0,2016-06,18.0,6.0,49.0,31.0,2016-06,2.0,2.0,8.0,8.0,890.0,8180.0,0.10880195599022005,8.8
PUTUMAYO,2016-07-01,2016-07,2016-07,734.0,79.0,8971.0,1008.0,2016-07,4.0,3.0,53.0,34.0,2016-07,1.0,1.0,9.0,9.0,965.0,8909.0,0.10831743181052868,9.291139240506329
PUTUMAYO,2016-08-01,2016-08,2016-08,946.0,102.0,9917.0,1110.0,2016-08,3.0,3.0,56.0,37.0,2016-08,1.0,1.0,10.0,10.0,1063.0,9851.0,0.10790782661658715,9.27450980392157
PUTUMAYO,2016-09-01,2016-09,2016-09,669.0,73.0,10586.0,1183.0,2016-09,6.0,2.0,62.0,39.0,2016-09,1.0,1.0,11.0,11.0,1133.0,10513.0,0.10777133073337772,9.164383561643836
PUTUMAYO,2016-10-01,2016-10,2016-10,538.0,59.0,11124.0,1242.0,2016-10,4.0,4.0,66.0,43.0,2016-10,1.0,1.0,12.0,12.0,1187.0,11046.0,0.10745971392359226,9.11864406779661
PUTUMAYO,2016-11-01,2016-11,2016-11,413.0,46.0,11537.0,1288.0,2016-11,20.0,18.0,86.0,61.0,2016-11,4.0,4.0,16.0,16.0,1211.0,11435.0,0.10590292960209882,8.978260869565217
PUTUMAYO,2016-12-01,2016-12,2016-12,332.0,39.0,11869.0,1327.0,2016-12,9.0,7.0,95.0,68.0,2016-12,3.0,3.0,19.0,19.0,1240.0,11755.0,0.10548702679710761,8.512820512820513
